"state_id","state","year","resources_categories_id","resources_categories","total"
21,"Puebla",2008,13,"Consultorios",1422
21,"Puebla",2008,14,"Camas en área de hospitalización (Censables)",1626
21,"Puebla",2008,15,"Camas fuera del área de hospitalización (No censables)",799
21,"Puebla",2008,16,"Camas recién nacidos",213
21,"Puebla",2008,17,"Equipamiento",269
21,"Puebla",2008,18,"Médicos generales, especialistas y odontólogos",2253
21,"Puebla",2008,19,"Personal médico en adiestramiento",894
21,"Puebla",2008,20,"Médicos en otras actividades",140
21,"Puebla",2008,21,"Personal de enfermería en contacto c/paciente",3838
21,"Puebla",2008,22,"Personal de enfermería en otras labores",146
21,"Puebla",2008,23,"Otro personal profesional",283
21,"Puebla",2008,24,"Personal técnico",873
21,"Puebla",2008,25,"Otro personal",1933
21,"Puebla",2009,13,"Consultorios",1480
21,"Puebla",2009,14,"Camas en área de hospitalización (Censables)",1713
21,"Puebla",2009,15,"Camas fuera del área de hospitalización (No censables)",985
21,"Puebla",2009,16,"Camas recién nacidos",290
21,"Puebla",2009,17,"Equipamiento",288
21,"Puebla",2009,18,"Médicos generales, especialistas y odontólogos",2370
21,"Puebla",2009,19,"Personal médico en adiestramiento",926
21,"Puebla",2009,20,"Médicos en otras actividades",151
21,"Puebla",2009,21,"Personal de enfermería en contacto c/paciente",3889
21,"Puebla",2009,22,"Personal de enfermería en otras labores",159
21,"Puebla",2009,23,"Otro personal profesional",342
21,"Puebla",2009,24,"Personal técnico",961
21,"Puebla",2009,25,"Otro personal",1935
21,"Puebla",2010,13,"Consultorios",1518
21,"Puebla",2010,14,"Camas en área de hospitalización (Censables)",1665
21,"Puebla",2010,15,"Camas fuera del área de hospitalización (No censables)",1275
21,"Puebla",2010,16,"Camas recién nacidos",255
21,"Puebla",2010,17,"Equipamiento",357
21,"Puebla",2010,18,"Médicos generales, especialistas y odontólogos",2519
21,"Puebla",2010,19,"Personal médico en adiestramiento",976
21,"Puebla",2010,20,"Médicos en otras actividades",177
21,"Puebla",2010,21,"Personal de enfermería en contacto c/paciente",4373
21,"Puebla",2010,22,"Personal de enfermería en otras labores",126
21,"Puebla",2010,23,"Otro personal profesional",460
21,"Puebla",2010,24,"Personal técnico",1060
21,"Puebla",2010,25,"Otro personal",1891
21,"Puebla",2011,13,"Consultorios",1565
21,"Puebla",2011,14,"Camas en área de hospitalización (Censables)",1671
21,"Puebla",2011,15,"Camas fuera del área de hospitalización (No censables)",1101
21,"Puebla",2011,16,"Camas recién nacidos",251
21,"Puebla",2011,17,"Equipamiento",333
21,"Puebla",2011,18,"Médicos generales, especialistas y odontólogos",2569
21,"Puebla",2011,19,"Personal médico en adiestramiento",810
21,"Puebla",2011,20,"Médicos en otras actividades",149
21,"Puebla",2011,21,"Personal de enfermería en contacto c/paciente",4523
21,"Puebla",2011,22,"Personal de enfermería en otras labores",141
21,"Puebla",2011,23,"Otro personal profesional",333
21,"Puebla",2011,24,"Personal técnico",1053
21,"Puebla",2011,25,"Otro personal",2020
21,"Puebla",2012,13,"Consultorios",1596
21,"Puebla",2012,14,"Camas en área de hospitalización (Censables)",1706
21,"Puebla",2012,15,"Camas fuera del área de hospitalización (No censables)",1485
21,"Puebla",2012,16,"Camas recién nacidos",268
21,"Puebla",2012,17,"Equipamiento",365
21,"Puebla",2012,18,"Médicos generales, especialistas y odontólogos",2740
21,"Puebla",2012,19,"Personal médico en adiestramiento",1021
21,"Puebla",2012,20,"Médicos en otras actividades",195
21,"Puebla",2012,21,"Personal de enfermería en contacto c/paciente",4746
21,"Puebla",2012,22,"Personal de enfermería en otras labores",141
21,"Puebla",2012,23,"Otro personal profesional",430
21,"Puebla",2012,24,"Personal técnico",1079
21,"Puebla",2012,25,"Otro personal",2284
21,"Puebla",2013,13,"Consultorios",1742
21,"Puebla",2013,14,"Camas en área de hospitalización (Censables)",1710
21,"Puebla",2013,15,"Camas fuera del área de hospitalización (No censables)",1781
21,"Puebla",2013,16,"Camas recién nacidos",248
21,"Puebla",2013,17,"Equipamiento",524
21,"Puebla",2013,18,"Médicos generales, especialistas y odontólogos",2875
21,"Puebla",2013,19,"Personal médico en adiestramiento",996
21,"Puebla",2013,20,"Médicos en otras actividades",197
21,"Puebla",2013,21,"Personal de enfermería en contacto c/paciente",4910
21,"Puebla",2013,22,"Personal de enfermería en otras labores",138
21,"Puebla",2013,23,"Otro personal profesional",472
21,"Puebla",2013,24,"Personal técnico",1123
21,"Puebla",2013,25,"Otro personal",2432
21,"Puebla",2014,13,"Consultorios",1916
21,"Puebla",2014,14,"Camas en área de hospitalización (Censables)",1850
21,"Puebla",2014,15,"Camas fuera del área de hospitalización (No censables)",2136
21,"Puebla",2014,16,"Camas recién nacidos",415
21,"Puebla",2014,17,"Equipamiento",641
21,"Puebla",2014,18,"Médicos generales, especialistas y odontólogos",3310
21,"Puebla",2014,19,"Personal médico en adiestramiento",1047
21,"Puebla",2014,20,"Médicos en otras actividades",231
21,"Puebla",2014,21,"Personal de enfermería en contacto c/paciente",5577
21,"Puebla",2014,22,"Personal de enfermería en otras labores",248
21,"Puebla",2014,23,"Otro personal profesional",630
21,"Puebla",2014,24,"Personal técnico",1380
21,"Puebla",2014,25,"Otro personal",3049
21,"Puebla",2015,13,"Consultorios",2021
21,"Puebla",2015,14,"Camas en área de hospitalización (Censables)",1928
21,"Puebla",2015,15,"Camas fuera del área de hospitalización (No censables)",2503
21,"Puebla",2015,16,"Camas recién nacidos",494
21,"Puebla",2015,17,"Equipamiento",790
21,"Puebla",2015,18,"Médicos generales, especialistas y odontólogos",3650
21,"Puebla",2015,19,"Personal médico en adiestramiento",1195
21,"Puebla",2015,20,"Médicos en otras actividades",309
21,"Puebla",2015,21,"Personal de enfermería en contacto c/paciente",6456
21,"Puebla",2015,22,"Personal de enfermería en otras labores",252
21,"Puebla",2015,23,"Otro personal profesional",842
21,"Puebla",2015,24,"Personal técnico",1531
21,"Puebla",2015,25,"Otro personal",3214
21,"Puebla",2016,13,"Consultorios",2061
21,"Puebla",2016,14,"Camas en área de hospitalización (Censables)",2037
21,"Puebla",2016,15,"Camas fuera del área de hospitalización (No censables)",2430
21,"Puebla",2016,16,"Camas recién nacidos",501
21,"Puebla",2016,17,"Equipamiento",850
21,"Puebla",2016,18,"Médicos generales, especialistas y odontólogos",3619
21,"Puebla",2016,19,"Personal médico en adiestramiento",1341
21,"Puebla",2016,20,"Médicos en otras actividades",358
21,"Puebla",2016,21,"Personal de enfermería en contacto c/paciente",6844
21,"Puebla",2016,22,"Personal de enfermería en otras labores",206
21,"Puebla",2016,23,"Otro personal profesional",887
21,"Puebla",2016,24,"Personal técnico",1501
21,"Puebla",2016,25,"Otro personal",3297
21,"Puebla",2017,13,"Consultorios",2095
21,"Puebla",2017,14,"Camas en área de hospitalización (Censables)",2037
21,"Puebla",2017,15,"Camas fuera del área de hospitalización (No censables)",2425
21,"Puebla",2017,16,"Camas recién nacidos",484
21,"Puebla",2017,17,"Equipamiento",828
21,"Puebla",2017,18,"Médicos generales, especialistas y odontólogos",3801
21,"Puebla",2017,19,"Personal médico en adiestramiento",1404
21,"Puebla",2017,20,"Médicos en otras actividades",324
21,"Puebla",2017,21,"Personal de enfermería en contacto c/paciente",7089
21,"Puebla",2017,22,"Personal de enfermería en otras labores",228
21,"Puebla",2017,23,"Otro personal profesional",874
21,"Puebla",2017,24,"Personal técnico",1584
21,"Puebla",2017,25,"Otro personal",3528
21,"Puebla",2018,13,"Consultorios",2089
21,"Puebla",2018,14,"Camas en área de hospitalización (Censables)",2009
21,"Puebla",2018,15,"Camas fuera del área de hospitalización (No censables)",2393
21,"Puebla",2018,16,"Camas recién nacidos",451
21,"Puebla",2018,17,"Equipamiento",824
21,"Puebla",2018,18,"Médicos generales, especialistas y odontólogos",3832
21,"Puebla",2018,19,"Personal médico en adiestramiento",1455
21,"Puebla",2018,20,"Médicos en otras actividades",326
21,"Puebla",2018,21,"Personal de enfermería en contacto c/paciente",7239
21,"Puebla",2018,22,"Personal de enfermería en otras labores",244
21,"Puebla",2018,23,"Otro personal profesional",889
21,"Puebla",2018,24,"Personal técnico",1550
21,"Puebla",2018,25,"Otro personal",3513
21,"Puebla",2019,13,"Consultorios",2097
21,"Puebla",2019,14,"Camas en área de hospitalización (Censables)",2002
21,"Puebla",2019,15,"Camas fuera del área de hospitalización (No censables)",2360
21,"Puebla",2019,16,"Camas recién nacidos",427
21,"Puebla",2019,17,"Equipamiento",842
21,"Puebla",2019,18,"Médicos generales, especialistas y odontólogos",3800
21,"Puebla",2019,19,"Personal médico en adiestramiento",1453
21,"Puebla",2019,20,"Médicos en otras actividades",300
21,"Puebla",2019,21,"Personal de enfermería en contacto c/paciente",6902
21,"Puebla",2019,22,"Personal de enfermería en otras labores",235
21,"Puebla",2019,23,"Otro personal profesional",818
21,"Puebla",2019,24,"Personal técnico",1540
21,"Puebla",2019,25,"Otro personal",3532
21,"Puebla",2020,13,"Consultorios",2110
21,"Puebla",2020,14,"Camas en área de hospitalización (Censables)",1983
21,"Puebla",2020,15,"Camas fuera del área de hospitalización (No censables)",2318
21,"Puebla",2020,16,"Camas recién nacidos",418
21,"Puebla",2020,17,"Equipamiento",806
21,"Puebla",2020,18,"Médicos generales, especialistas y odontólogos",3410
21,"Puebla",2020,19,"Personal médico en adiestramiento",1347
21,"Puebla",2020,20,"Médicos en otras actividades",249
21,"Puebla",2020,21,"Personal de enfermería en contacto c/paciente",7033
21,"Puebla",2020,22,"Personal de enfermería en otras labores",260
21,"Puebla",2020,23,"Otro personal profesional",766
21,"Puebla",2020,24,"Personal técnico",1436
21,"Puebla",2020,25,"Otro personal",3704
21,"Puebla",2021,13,"Consultorios",2114
21,"Puebla",2021,14,"Camas en área de hospitalización (Censables)",2020
21,"Puebla",2021,15,"Camas fuera del área de hospitalización (No censables)",2203
21,"Puebla",2021,16,"Camas recién nacidos",370
21,"Puebla",2021,17,"Equipamiento",708
21,"Puebla",2021,18,"Médicos generales, especialistas y odontólogos",4021
21,"Puebla",2021,19,"Personal médico en adiestramiento",1523
21,"Puebla",2021,20,"Médicos en otras actividades",273
21,"Puebla",2021,21,"Personal de enfermería en contacto c/paciente",7701
21,"Puebla",2021,22,"Personal de enfermería en otras labores",247
21,"Puebla",2021,23,"Otro personal profesional",893
21,"Puebla",2021,24,"Personal técnico",1577
21,"Puebla",2021,25,"Otro personal",3919
22,"Querétaro",2001,13,"Consultorios",378
22,"Querétaro",2001,14,"Camas en área de hospitalización (Censables)",317
22,"Querétaro",2001,15,"Camas fuera del área de hospitalización (No censables)",498
22,"Querétaro",2001,16,"Camas recién nacidos",150
22,"Querétaro",2001,17,"Equipamiento",68
22,"Querétaro",2001,18,"Médicos generales, especialistas y odontólogos",854
22,"Querétaro",2001,19,"Personal médico en adiestramiento",316
22,"Querétaro",2001,20,"Médicos en otras actividades",52
22,"Querétaro",2001,21,"Personal de enfermería en contacto c/paciente",1149
22,"Querétaro",2001,22,"Personal de enfermería en otras labores",50
22,"Querétaro",2001,23,"Otro personal profesional",45
22,"Querétaro",2001,24,"Personal técnico",215
22,"Querétaro",2001,25,"Otro personal",625
22,"Querétaro",2002,13,"Consultorios",401
22,"Querétaro",2002,14,"Camas en área de hospitalización (Censables)",387
22,"Querétaro",2002,15,"Camas fuera del área de hospitalización (No censables)",528
22,"Querétaro",2002,16,"Camas recién nacidos",137
22,"Querétaro",2002,17,"Equipamiento",71
22,"Querétaro",2002,18,"Médicos generales, especialistas y odontólogos",951
22,"Querétaro",2002,19,"Personal médico en adiestramiento",338
22,"Querétaro",2002,20,"Médicos en otras actividades",55
22,"Querétaro",2002,21,"Personal de enfermería en contacto c/paciente",1170
22,"Querétaro",2002,22,"Personal de enfermería en otras labores",48
22,"Querétaro",2002,23,"Otro personal profesional",45
22,"Querétaro",2002,24,"Personal técnico",242
22,"Querétaro",2002,25,"Otro personal",644
22,"Querétaro",2003,13,"Consultorios",418
22,"Querétaro",2003,14,"Camas en área de hospitalización (Censables)",387
22,"Querétaro",2003,15,"Camas fuera del área de hospitalización (No censables)",694
22,"Querétaro",2003,16,"Camas recién nacidos",143
22,"Querétaro",2003,17,"Equipamiento",101
22,"Querétaro",2003,18,"Médicos generales, especialistas y odontólogos",626
22,"Querétaro",2003,19,"Personal médico en adiestramiento",306
22,"Querétaro",2003,20,"Médicos en otras actividades",57
22,"Querétaro",2003,21,"Personal de enfermería en contacto c/paciente",1197
22,"Querétaro",2003,22,"Personal de enfermería en otras labores",50
22,"Querétaro",2003,23,"Otro personal profesional",48
22,"Querétaro",2003,24,"Personal técnico",244
22,"Querétaro",2003,25,"Otro personal",651
22,"Querétaro",2004,13,"Consultorios",418
22,"Querétaro",2004,14,"Camas en área de hospitalización (Censables)",387
22,"Querétaro",2004,15,"Camas fuera del área de hospitalización (No censables)",694
22,"Querétaro",2004,16,"Camas recién nacidos",131
22,"Querétaro",2004,17,"Equipamiento",68
22,"Querétaro",2004,18,"Médicos generales, especialistas y odontólogos",627
22,"Querétaro",2004,19,"Personal médico en adiestramiento",306
22,"Querétaro",2004,20,"Médicos en otras actividades",56
22,"Querétaro",2004,21,"Personal de enfermería en contacto c/paciente",1197
22,"Querétaro",2004,22,"Personal de enfermería en otras labores",50
22,"Querétaro",2004,23,"Otro personal profesional",48
22,"Querétaro",2004,24,"Personal técnico",244
22,"Querétaro",2004,25,"Otro personal",651
22,"Querétaro",2005,13,"Consultorios",433
22,"Querétaro",2005,14,"Camas en área de hospitalización (Censables)",390
22,"Querétaro",2005,15,"Camas fuera del área de hospitalización (No censables)",631
22,"Querétaro",2005,16,"Camas recién nacidos",108
22,"Querétaro",2005,17,"Equipamiento",63
22,"Querétaro",2005,18,"Médicos generales, especialistas y odontólogos",685
22,"Querétaro",2005,19,"Personal médico en adiestramiento",386
22,"Querétaro",2005,20,"Médicos en otras actividades",72
22,"Querétaro",2005,21,"Personal de enfermería en contacto c/paciente",1251
22,"Querétaro",2005,22,"Personal de enfermería en otras labores",49
22,"Querétaro",2005,23,"Otro personal profesional",48
22,"Querétaro",2005,24,"Personal técnico",266
22,"Querétaro",2005,25,"Otro personal",626
22,"Querétaro",2006,13,"Consultorios",478
22,"Querétaro",2006,14,"Camas en área de hospitalización (Censables)",383
22,"Querétaro",2006,15,"Camas fuera del área de hospitalización (No censables)",221
22,"Querétaro",2006,16,"Camas recién nacidos",88
22,"Querétaro",2006,17,"Equipamiento",65
22,"Querétaro",2006,18,"Médicos generales, especialistas y odontólogos",817
22,"Querétaro",2006,19,"Personal médico en adiestramiento",451
22,"Querétaro",2006,20,"Médicos en otras actividades",55
22,"Querétaro",2006,21,"Personal de enfermería en contacto c/paciente",1373
22,"Querétaro",2006,22,"Personal de enfermería en otras labores",53
22,"Querétaro",2006,23,"Otro personal profesional",75
22,"Querétaro",2006,24,"Personal técnico",300
22,"Querétaro",2006,25,"Otro personal",579
22,"Querétaro",2007,13,"Consultorios",506
22,"Querétaro",2007,14,"Camas en área de hospitalización (Censables)",384
22,"Querétaro",2007,15,"Camas fuera del área de hospitalización (No censables)",353
22,"Querétaro",2007,16,"Camas recién nacidos",88
22,"Querétaro",2007,17,"Equipamiento",83
22,"Querétaro",2007,18,"Médicos generales, especialistas y odontólogos",815
22,"Querétaro",2007,19,"Personal médico en adiestramiento",450
22,"Querétaro",2007,20,"Médicos en otras actividades",57
22,"Querétaro",2007,21,"Personal de enfermería en contacto c/paciente",1385
22,"Querétaro",2007,22,"Personal de enfermería en otras labores",54
22,"Querétaro",2007,23,"Otro personal profesional",78
22,"Querétaro",2007,24,"Personal técnico",302
22,"Querétaro",2007,25,"Otro personal",600
22,"Querétaro",2008,13,"Consultorios",527
22,"Querétaro",2008,14,"Camas en área de hospitalización (Censables)",384
22,"Querétaro",2008,15,"Camas fuera del área de hospitalización (No censables)",440
22,"Querétaro",2008,16,"Camas recién nacidos",85
22,"Querétaro",2008,17,"Equipamiento",87
22,"Querétaro",2008,18,"Médicos generales, especialistas y odontólogos",861
22,"Querétaro",2008,19,"Personal médico en adiestramiento",478
22,"Querétaro",2008,20,"Médicos en otras actividades",62
22,"Querétaro",2008,21,"Personal de enfermería en contacto c/paciente",1446
22,"Querétaro",2008,22,"Personal de enfermería en otras labores",59
22,"Querétaro",2008,23,"Otro personal profesional",120
22,"Querétaro",2008,24,"Personal técnico",344
22,"Querétaro",2008,25,"Otro personal",697
22,"Querétaro",2009,13,"Consultorios",591
22,"Querétaro",2009,14,"Camas en área de hospitalización (Censables)",384
22,"Querétaro",2009,15,"Camas fuera del área de hospitalización (No censables)",495
22,"Querétaro",2009,16,"Camas recién nacidos",118
22,"Querétaro",2009,17,"Equipamiento",83
22,"Querétaro",2009,18,"Médicos generales, especialistas y odontólogos",854
22,"Querétaro",2009,19,"Personal médico en adiestramiento",489
22,"Querétaro",2009,20,"Médicos en otras actividades",68
22,"Querétaro",2009,21,"Personal de enfermería en contacto c/paciente",1505
